afid,authid,authname,author-url,dc:identifier,given-name,initials,surname
60104319,57208205813,Nob J.,https://api.elsevier.com/content/author/author_id/57208205813,SCOPUS_ID:85064134367,Jared Christian R.,J.C.R.,Nob
60104319,57189060174,Pacis M.,https://api.elsevier.com/content/author/author_id/57189060174,SCOPUS_ID:85064133835,M. C.,M.C.,Pacis
60104319,57208209629,Chua E.,https://api.elsevier.com/content/author/author_id/57208209629,SCOPUS_ID:85064133835,E. E.,E.E.,Chua
60104319,57208205006,Collado A.,https://api.elsevier.com/content/author/author_id/57208205006,SCOPUS_ID:85064133835,A. V.,A.V.,Collado
60104319,57208214593,Fabro R.,https://api.elsevier.com/content/author/author_id/57208214593,SCOPUS_ID:85064133835,R. R.,R.R.,Fabro
60104319,57208211798,Matuto E.,https://api.elsevier.com/content/author/author_id/57208211798,SCOPUS_ID:85064133835,E. A.,E.A.,Matuto
60104319,57208209671,Velasco J.,https://api.elsevier.com/content/author/author_id/57208209671,SCOPUS_ID:85064133835,J. N.,J.N.,Velasco
60104319,57202288471,MacAwile M.,https://api.elsevier.com/content/author/author_id/57202288471,SCOPUS_ID:85064133384,Merl James P.,M.J.P.,MacAwile
60104319,57194155802,Sarte S.,https://api.elsevier.com/content/author/author_id/57194155802,SCOPUS_ID:85064133384,Shydel M.,S.M.,Sarte
60104319,54894437700,Ballado A.,https://api.elsevier.com/content/author/author_id/54894437700,SCOPUS_ID:85064133384,Alejandro H.,A.H.,Ballado
60104319,57202205133,Bentir S.,https://api.elsevier.com/content/author/author_id/57202205133,SCOPUS_ID:85064133384,Sarah Alma P.,S.A.P.,Bentir
122277172,57208209332,Libao F.,https://api.elsevier.com/content/author/author_id/57208209332,SCOPUS_ID:85064132989,Franz Joseph D.,F.J.D.,Libao
122277172,57208214628,Dizon R.,https://api.elsevier.com/content/author/author_id/57208214628,SCOPUS_ID:85064132989,Robert O.,R.O.,Dizon
60104319,57208207862,Angeles-Fadchar N.,https://api.elsevier.com/content/author/author_id/57208207862,SCOPUS_ID:85064132172,Nemilyn,N.,Angeles-Fadchar
60104319,57208211223,Cruz J.,https://api.elsevier.com/content/author/author_id/57208211223,SCOPUS_ID:85064132172,Jennifer C.Dela,J.C.D.,Cruz
114674995,57208206950,Oplas A.,https://api.elsevier.com/content/author/author_id/57208206950,SCOPUS_ID:85064132165,Andrew,A.,Oplas
114674995,57208207853,Rabago M.,https://api.elsevier.com/content/author/author_id/57208207853,SCOPUS_ID:85064132165,Maria Himaya,M.H.,Rabago
114674995,57208213131,Tormes C.,https://api.elsevier.com/content/author/author_id/57208213131,SCOPUS_ID:85064132165,Charlene Louise,C.L.,Tormes
114674995,57208204167,Romana C.,https://api.elsevier.com/content/author/author_id/57208204167,SCOPUS_ID:85064132165,Cherry Lyn Sta,C.L.S.,Romana
114674995,57208209015,Laviste R.,https://api.elsevier.com/content/author/author_id/57208209015,SCOPUS_ID:85064132165,Ralph,R.,Laviste
60104319,54789589800,Elizalde D.,https://api.elsevier.com/content/author/author_id/54789589800,SCOPUS_ID:85064132078,Dyan Quel R.,D.Q.R.,Elizalde
60104319,57208207663,Garcia R.,https://api.elsevier.com/content/author/author_id/57208207663,SCOPUS_ID:85064132078,Rezalina Jessica P.,R.J.P.,Garcia
60104319,57208212251,Mitra M.,https://api.elsevier.com/content/author/author_id/57208212251,SCOPUS_ID:85064132078,Mead Margaret S.,M.M.S.,Mitra
60104319,57202286889,Maramba R.,https://api.elsevier.com/content/author/author_id/57202286889,SCOPUS_ID:85064132078,Rafael G.,R.G.,Maramba
60071464,57189096030,Bedruz R.,https://api.elsevier.com/content/author/author_id/57189096030,SCOPUS_ID:85064131810,Rhen Anjerome,R.A.,Bedruz
60071464,57189092275,Uy A.,https://api.elsevier.com/content/author/author_id/57189092275,SCOPUS_ID:85064131810,Aaron Christian,A.C.,Uy
60071464,57189095486,Quiros A.,https://api.elsevier.com/content/author/author_id/57189095486,SCOPUS_ID:85064131810,Ana Riza,A.R.,Quiros
60071464,55599317400,Bandala A.,https://api.elsevier.com/content/author/author_id/55599317400,SCOPUS_ID:85064131810,Argel,A.,Bandala
60071464,56771397100,Billones R.,https://api.elsevier.com/content/author/author_id/56771397100,SCOPUS_ID:85064131810,Robert,R.,Billones
60071464,55598771300,Torregoza M.,https://api.elsevier.com/content/author/author_id/55598771300,SCOPUS_ID:85064131810,Mark Lorenze,M.L.,Torregoza
60071464,6602629924,Dadios E.,https://api.elsevier.com/content/author/author_id/6602629924,SCOPUS_ID:85064131810,Elmer,E.,Dadios
60071464,57201520985,Alcantara G.,https://api.elsevier.com/content/author/author_id/57201520985,SCOPUS_ID:85064131715,Gretchel Karen L.,G.K.L.,Alcantara
60071464,57201518478,Evangelista I.,https://api.elsevier.com/content/author/author_id/57201518478,SCOPUS_ID:85064131715,Ivan Darren J.,I.D.J.,Evangelista
60071464,57201520862,Malinao J.,https://api.elsevier.com/content/author/author_id/57201520862,SCOPUS_ID:85064131715,Jerome Vincent B.,J.V.B.,Malinao
60071464,57201526976,Ong O.,https://api.elsevier.com/content/author/author_id/57201526976,SCOPUS_ID:85064131715,Ofelia B.,O.B.,Ong
60071464,57201527197,Rivera R.,https://api.elsevier.com/content/author/author_id/57201527197,SCOPUS_ID:85064131715,Reginald Steven D.M.,R.S.D.M.,Rivera
60071464,57208207262,Ambata E.,https://api.elsevier.com/content/author/author_id/57208207262,SCOPUS_ID:85064131715,Engr Leonard U.,E.L.U.,Ambata
60071464,57208209351,Chioson F.,https://api.elsevier.com/content/author/author_id/57208209351,SCOPUS_ID:85064131381,Francheska B.,F.B.,Chioson
60071464,57202304004,Munsayac F.,https://api.elsevier.com/content/author/author_id/57202304004,SCOPUS_ID:85064131381,Francisco Emmanuel T.,F.E.T.,Munsayac
60071464,57202285818,Luta R.,https://api.elsevier.com/content/author/author_id/57202285818,SCOPUS_ID:85064131381,Raphael Benedict G.,R.B.G.,Luta
60071464,56741519000,Baldovino R.,https://api.elsevier.com/content/author/author_id/56741519000,SCOPUS_ID:85064131381,Renann G.,R.G.,Baldovino
60071464,36056199500,Bugtai N.,https://api.elsevier.com/content/author/author_id/36056199500,SCOPUS_ID:85064131381,Nilo T.,N.T.,Bugtai
60105070,57190273306,Anacan R.,https://api.elsevier.com/content/author/author_id/57190273306,SCOPUS_ID:85064131373,Rommel M.,R.M.,Anacan
60105070,57208209504,Cabautan A.,https://api.elsevier.com/content/author/author_id/57208209504,SCOPUS_ID:85064131373,Arielle C.,A.C.,Cabautan
60105070,57208203836,Cayabyab J.,https://api.elsevier.com/content/author/author_id/57208203836,SCOPUS_ID:85064131373,John Mark A.,J.M.A.,Cayabyab
60105070,57208207145,Miguel S.,https://api.elsevier.com/content/author/author_id/57208207145,SCOPUS_ID:85064131373,Shania Xylene A.,S.X.A.,Miguel
60105070,57208208762,Modrigo V.,https://api.elsevier.com/content/author/author_id/57208208762,SCOPUS_ID:85064131373,Vincent D.,V.D.,Modrigo
60105070,57208207659,Rosites C.,https://api.elsevier.com/content/author/author_id/57208207659,SCOPUS_ID:85064131373,Carlex James V.,C.J.V.,Rosites
60105070,57208209343,Sagun A.,https://api.elsevier.com/content/author/author_id/57208209343,SCOPUS_ID:85064131373,Adrian C.,A.C.,Sagun
60104319,57208210068,De Guia J.,https://api.elsevier.com/content/author/author_id/57208210068,SCOPUS_ID:85064131231,Joseph M.,J.M.,De Guia
60104319,57205878118,Devaraj M.,https://api.elsevier.com/content/author/author_id/57205878118,SCOPUS_ID:85064131231,Madhavi,M.,Devaraj
60104319,55389817100,Vea L.,https://api.elsevier.com/content/author/author_id/55389817100,SCOPUS_ID:85064131231,Larry A.,L.A.,Vea
60071464,57200752996,Pacis D.,https://api.elsevier.com/content/author/author_id/57200752996,SCOPUS_ID:85064130684,Danica Mitch M.,D.M.M.,Pacis
60071464,57200750908,Subido E.,https://api.elsevier.com/content/author/author_id/57200750908,SCOPUS_ID:85064130684,Edwin Dc,E.D.,Subido
60071464,56741519000,Baldovino R.,https://api.elsevier.com/content/author/author_id/56741519000,SCOPUS_ID:85064130684,Renann G.,R.G.,Baldovino
60071464,36056199500,Bugtai N.,https://api.elsevier.com/content/author/author_id/36056199500,SCOPUS_ID:85064130684,Nilo T.,N.T.,Bugtai
60071440,57208209775,Ligtao J.,https://api.elsevier.com/content/author/author_id/57208209775,SCOPUS_ID:85064130600,Jennifer Ian G.,J.I.G.,Ligtao
60071440,57208205842,Overstreet C.,https://api.elsevier.com/content/author/author_id/57208205842,SCOPUS_ID:85064130600,Chinet M.,C.M.,Overstreet
60071440,57208212847,Nericua R.,https://api.elsevier.com/content/author/author_id/57208212847,SCOPUS_ID:85064130600,Robert T.,R.T.,Nericua
60071440,55598224500,Gerasta O.,https://api.elsevier.com/content/author/author_id/55598224500,SCOPUS_ID:85064130600,Olga Joy L.,O.J.L.,Gerasta
60071440,55598800400,Hora J.,https://api.elsevier.com/content/author/author_id/55598800400,SCOPUS_ID:85064130600,Jefferson A.,J.A.,Hora
122403453,57208209752,Pandes T.,https://api.elsevier.com/content/author/author_id/57208209752,SCOPUS_ID:85064130456,Tiffany Lyn O.,T.L.O.,Pandes
122403453,57203146687,Omorog C.,https://api.elsevier.com/content/author/author_id/57203146687,SCOPUS_ID:85064130456,Challiz D.,C.D.,Omorog
122403453,57208214326,Medrano R.,https://api.elsevier.com/content/author/author_id/57208214326,SCOPUS_ID:85064130456,Regino B.,R.B.,Medrano
60071464,57202285818,Luta R.,https://api.elsevier.com/content/author/author_id/57202285818,SCOPUS_ID:85064130337,Raphael Benedict G.,R.B.G.,Luta
60071464,56741519000,Baldovino R.,https://api.elsevier.com/content/author/author_id/56741519000,SCOPUS_ID:85064130337,Renann G.,R.G.,Baldovino
60071464,36056199500,Bugtai N.,https://api.elsevier.com/content/author/author_id/36056199500,SCOPUS_ID:85064130337,Nilo T.,N.T.,Bugtai
60105065,57208209301,Merin J.,https://api.elsevier.com/content/author/author_id/57208209301,SCOPUS_ID:85064129839,Jovencio V.,J.V.,Merin
60105065,57208206403,Guzman C.,https://api.elsevier.com/content/author/author_id/57208206403,SCOPUS_ID:85064129839,Caius G.De,C.G.D.,Guzman
60105065,57208205603,Fabrigar S.,https://api.elsevier.com/content/author/author_id/57208205603,SCOPUS_ID:85064129839,Shawn Michael F.,S.M.F.,Fabrigar
60105065,57208208742,Gloria G.,https://api.elsevier.com/content/author/author_id/57208208742,SCOPUS_ID:85064129839,Glenn S.,G.S.,Gloria
60105065,57208214158,Viana J.,https://api.elsevier.com/content/author/author_id/57208214158,SCOPUS_ID:85064129839,John Romel M.,J.R.M.,Viana
60105065,57208203688,Mendoza G.,https://api.elsevier.com/content/author/author_id/57208203688,SCOPUS_ID:85064129839,Gerald John M.,G.J.M.,Mendoza
60105065,57208204356,Hollman G.,https://api.elsevier.com/content/author/author_id/57208204356,SCOPUS_ID:85064129839,Gilbert B.,G.B.,Hollman
60104319,57193645353,Magwili G.,https://api.elsevier.com/content/author/author_id/57193645353,SCOPUS_ID:85064129793,Glenn V.,G.V.,Magwili
60104319,57202284281,Latina M.,https://api.elsevier.com/content/author/author_id/57202284281,SCOPUS_ID:85064129793,Mary Ann E.,M.A.E.,Latina
60104319,57208207670,Miguel F.,https://api.elsevier.com/content/author/author_id/57208207670,SCOPUS_ID:85064129793,Freyja Ivorie C.,F.I.C.,Miguel
60104319,57208209694,Ortega J.,https://api.elsevier.com/content/author/author_id/57208209694,SCOPUS_ID:85064129793,Jayne Kazandra P.,J.K.P.,Ortega
60104319,57208205296,Pastoril T.,https://api.elsevier.com/content/author/author_id/57208205296,SCOPUS_ID:85064129793,Tyrone Kent L.,T.K.L.,Pastoril
60104319,57208214456,Tanglao E.,https://api.elsevier.com/content/author/author_id/57208214456,SCOPUS_ID:85064129793,Eunice Jerelle D.,E.J.D.,Tanglao
60120633,57188876122,Matias J.,https://api.elsevier.com/content/author/author_id/57188876122,SCOPUS_ID:85064129490,Junrie B.,J.B.,Matias
60120633,57202941004,Fajardo A.,https://api.elsevier.com/content/author/author_id/57202941004,SCOPUS_ID:85064129490,Arnel C.,A.C.,Fajardo
60120633,57198792998,Medina R.,https://api.elsevier.com/content/author/author_id/57198792998,SCOPUS_ID:85064129490,Ruji P.,R.P.,Medina
60104319,57208210460,Aberin S.,https://api.elsevier.com/content/author/author_id/57208210460,SCOPUS_ID:85064129255,Shannah Therese A.,S.T.A.,Aberin
60104319,57202494372,De Goma J.,https://api.elsevier.com/content/author/author_id/57202494372,SCOPUS_ID:85064129255,Joel C.,J.C.,De Goma
60105065,57208213962,Madrigal G.,https://api.elsevier.com/content/author/author_id/57208213962,SCOPUS_ID:85064129181,Gilfred Allen M.,G.A.M.,Madrigal
60105065,57208213221,Boncolmo M.,https://api.elsevier.com/content/author/author_id/57208213221,SCOPUS_ID:85064129181,Monica Lian M.,M.L.M.,Boncolmo
60105065,57208206843,Delos Santos M.,https://api.elsevier.com/content/author/author_id/57208206843,SCOPUS_ID:85064129181,Melvin James C.,M.J.C.,Delos Santos
60105065,57208209232,Ortiz S.,https://api.elsevier.com/content/author/author_id/57208209232,SCOPUS_ID:85064129181,Sarah Marie G.,S.M.G.,Ortiz
60105065,57208208074,Santos F.,https://api.elsevier.com/content/author/author_id/57208208074,SCOPUS_ID:85064129181,Francis O.,F.O.,Santos
60105065,57208215849,Venezuela D.,https://api.elsevier.com/content/author/author_id/57208215849,SCOPUS_ID:85064129181,Darlbeen L.,D.L.,Venezuela
60105065,57193713474,Velasco J.,https://api.elsevier.com/content/author/author_id/57193713474,SCOPUS_ID:85064129181,Jessica,J.,Velasco
60071440,57208213208,Pongcol D.,https://api.elsevier.com/content/author/author_id/57208213208,SCOPUS_ID:85064128698,Daryl P.,D.P.,Pongcol
60071440,55598224500,Gerasta O.,https://api.elsevier.com/content/author/author_id/55598224500,SCOPUS_ID:85064128698,Olga Joy L.,O.J.L.,Gerasta
60071440,57208212857,MacAsero J.,https://api.elsevier.com/content/author/author_id/57208212857,SCOPUS_ID:85064128698,Jesrey Martin S.,J.M.S.,MacAsero
60071440,57208209013,Ylaya V.,https://api.elsevier.com/content/author/author_id/57208209013,SCOPUS_ID:85064128698,Vrian Jay V.,V.J.V.,Ylaya
60071440,55906867300,Caberos A.,https://api.elsevier.com/content/author/author_id/55906867300,SCOPUS_ID:85064128698,Aileen B.,A.B.,Caberos
60104319,57189059979,Valiente F.,https://api.elsevier.com/content/author/author_id/57189059979,SCOPUS_ID:85064128670,Flordeliza L.,F.L.,Valiente
60104319,56770534000,Garcia R.,https://api.elsevier.com/content/author/author_id/56770534000,SCOPUS_ID:85064128670,Ramon G.,R.G.,Garcia
60104319,57208210633,Domingo E.,https://api.elsevier.com/content/author/author_id/57208210633,SCOPUS_ID:85064128670,Ellaine Joy A.,E.J.A.,Domingo
60104319,57208204625,Estante S.,https://api.elsevier.com/content/author/author_id/57208204625,SCOPUS_ID:85064128670,Scott Martin T.,S.M.T.,Estante
60104319,57208208429,Ochaves E.,https://api.elsevier.com/content/author/author_id/57208208429,SCOPUS_ID:85064128670,Erika Joanna L.,E.J.L.,Ochaves
60104319,57208210420,Villanueva J.,https://api.elsevier.com/content/author/author_id/57208210420,SCOPUS_ID:85064128670,Julian Clement C.,J.C.C.,Villanueva
60104319,57193578866,Balbin J.,https://api.elsevier.com/content/author/author_id/57193578866,SCOPUS_ID:85064128670,Jessie R.,J.R.,Balbin
60105070,57204790746,Forcado M.,https://api.elsevier.com/content/author/author_id/57204790746,SCOPUS_ID:85064128503,Marvin Rick G.,M.R.G.,Forcado
60105070,57191617032,Estrada J.,https://api.elsevier.com/content/author/author_id/57191617032,SCOPUS_ID:85064128503,Jheanel E.,J.E.,Estrada
60105065,57208214516,Codera M.,https://api.elsevier.com/content/author/author_id/57208214516,SCOPUS_ID:85064128147,M. R.,M.R.,Codera
60105065,57208204424,San Andres L.,https://api.elsevier.com/content/author/author_id/57208204424,SCOPUS_ID:85064128147,L. G.,L.G.,San Andres
60105065,57208207190,Virrey E.,https://api.elsevier.com/content/author/author_id/57208207190,SCOPUS_ID:85064128147,E. S.,E.S.,Virrey
60105065,57208213691,Leyda J.,https://api.elsevier.com/content/author/author_id/57208213691,SCOPUS_ID:85064128147,J. M.,J.M.,Leyda
60105065,57208204426,Pena J.,https://api.elsevier.com/content/author/author_id/57208204426,SCOPUS_ID:85064128147,J. C.,J.C.,Pena
60105065,57208214444,Sampot V.,https://api.elsevier.com/content/author/author_id/57208214444,SCOPUS_ID:85064128147,V. H.,V.H.,Sampot
60104319,57208205717,Ching W.,https://api.elsevier.com/content/author/author_id/57208205717,SCOPUS_ID:85064127716,William Angelico,W.A.,Ching
60104319,57208214794,Geotina M.,https://api.elsevier.com/content/author/author_id/57208214794,SCOPUS_ID:85064127716,Michael James,M.J.,Geotina
60104319,57208204005,Gora N.,https://api.elsevier.com/content/author/author_id/57208204005,SCOPUS_ID:85064127716,Navdeep Singh,N.S.,Gora
60104319,57208206717,Sucayre R.,https://api.elsevier.com/content/author/author_id/57208206717,SCOPUS_ID:85064127716,Ralph Joseph,R.J.,Sucayre
60104319,57202284907,Santiago R.,https://api.elsevier.com/content/author/author_id/57202284907,SCOPUS_ID:85064127716,Ronald Vincent M.,R.V.M.,Santiago
60104319,57199490269,Martinez J.,https://api.elsevier.com/content/author/author_id/57199490269,SCOPUS_ID:85064127716,Jesus M.,J.M.,Martinez
60071440,57208210359,Maute J.,https://api.elsevier.com/content/author/author_id/57208210359,SCOPUS_ID:85064127533,Johaira M.,J.M.,Maute
60071440,57208204862,Puebla V.,https://api.elsevier.com/content/author/author_id/57208204862,SCOPUS_ID:85064127533,Verna Katrin J.,V.K.J.,Puebla
60071440,57208212847,Nericua R.,https://api.elsevier.com/content/author/author_id/57208212847,SCOPUS_ID:85064127533,Robert T.,R.T.,Nericua
60071440,55598224500,Gerasta O.,https://api.elsevier.com/content/author/author_id/55598224500,SCOPUS_ID:85064127533,Olga Joy L.,O.J.L.,Gerasta
60071440,55598800400,Hora J.,https://api.elsevier.com/content/author/author_id/55598800400,SCOPUS_ID:85064127533,Jefferson A.,J.A.,Hora
60110905,57208206138,Garcia M.,https://api.elsevier.com/content/author/author_id/57208206138,SCOPUS_ID:85064127351,Manuel B.,M.B.,Garcia
60110905,57208204064,Revano T.,https://api.elsevier.com/content/author/author_id/57208204064,SCOPUS_ID:85064127351,Teodoro F.,T.F.,Revano
60110905,57208212204,Habal B.,https://api.elsevier.com/content/author/author_id/57208212204,SCOPUS_ID:85064127351,Beau Gray M.,B.G.M.,Habal
60110905,57208635600,Contreras J.,https://api.elsevier.com/content/author/author_id/57208635600,SCOPUS_ID:85064127351,Jennifer O.,J.O.,Contreras
60110905,55867982000,Enriquez J.,https://api.elsevier.com/content/author/author_id/55867982000,SCOPUS_ID:85064127351,John Benedic R.,J.B.R.,Enriquez
60071466,55598234000,Malit F.,https://api.elsevier.com/content/author/author_id/55598234000,SCOPUS_ID:85064126714,Francis B.,F.B.,Malit
60071466,57207910473,Javel I.,https://api.elsevier.com/content/author/author_id/57207910473,SCOPUS_ID:85064126714,Irister M.,I.M.,Javel
60071466,57207918550,Neyra R.,https://api.elsevier.com/content/author/author_id/57207918550,SCOPUS_ID:85064126714,Romano Q.,R.Q.,Neyra
60071466,57208206222,Pahati M.,https://api.elsevier.com/content/author/author_id/57208206222,SCOPUS_ID:85064126714,Melodia,M.,Pahati
60110905,57201521293,Loresco P.,https://api.elsevier.com/content/author/author_id/57201521293,SCOPUS_ID:85064126672,Pocholo James M.,P.J.M.,Loresco
