paperID,author1,author2,affiliation1,affiliation2,location,year
SCOPUS_ID:85064107020,Chad Ferrino P. Abuda,Febus Reidj G. Cruz,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107020,Chad Ferrino P. Abuda,Francis Aldrine A. Uy,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107020,Meo Vincent C. Caya,Febus Reidj G. Cruz,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107020,Meo Vincent C. Caya,Francis Aldrine A. Uy,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107020,Febus Reidj G. Cruz,Francis Aldrine A. Uy,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107183,Rosalina R. Estacio,Noel B. Linsangan,José Rizal University,Mapua University,international,2019
SCOPUS_ID:85064107385,Febus Reidj G. Cruz,Joseph Bryan G. Ibarra,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Febus Reidj G. Cruz,Kristel Anne D. Jazmin,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Febus Reidj G. Cruz,Jason R. Cirio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Febus Reidj G. Cruz,Elain Camile B. Buyagao,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Febus Reidj G. Cruz,Steven A. Tobilla,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Joseph Bryan G. Ibarra,Kristel Anne D. Jazmin,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Joseph Bryan G. Ibarra,Jason R. Cirio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Joseph Bryan G. Ibarra,Elain Camile B. Buyagao,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Joseph Bryan G. Ibarra,Steven A. Tobilla,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Kristel Anne D. Jazmin,Jason R. Cirio,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Kristel Anne D. Jazmin,Elain Camile B. Buyagao,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Kristel Anne D. Jazmin,Steven A. Tobilla,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Jason R. Cirio,Elain Camile B. Buyagao,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Jason R. Cirio,Steven A. Tobilla,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107385,Elain Camile B. Buyagao,Steven A. Tobilla,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Joyce A. Balinquit,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Jeremiah T. Malicdem,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Kate S. Pangan,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Emeliza R. Yabut,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Marilou N. Jamis,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Amber Jade A. Baetiong,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Joyce A. Balinquit,Jeremiah T. Malicdem,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Joyce A. Balinquit,Kate S. Pangan,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Joyce A. Balinquit,Emeliza R. Yabut,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Joyce A. Balinquit,Marilou N. Jamis,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Joyce A. Balinquit,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Jeremiah T. Malicdem,Kate S. Pangan,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Jeremiah T. Malicdem,Emeliza R. Yabut,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Jeremiah T. Malicdem,Marilou N. Jamis,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Jeremiah T. Malicdem,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Kate S. Pangan,Emeliza R. Yabut,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Kate S. Pangan,Marilou N. Jamis,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Kate S. Pangan,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Emeliza R. Yabut,Marilou N. Jamis,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Emeliza R. Yabut,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107421,Marilou N. Jamis,Bernie S. Fabito,"National University, Philippines","National University, Philippines",international,2019
SCOPUS_ID:85064107444,Menchie Miranda,Alonica Villanueva,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Menchie Miranda,Mark Jomar Buo,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Menchie Miranda,Reynald Merabite,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Menchie Miranda,Sergio Paulo Perez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Menchie Miranda,John Michael Rodriguez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Alonica Villanueva,Mark Jomar Buo,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Alonica Villanueva,Reynald Merabite,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Alonica Villanueva,Sergio Paulo Perez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Alonica Villanueva,John Michael Rodriguez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Mark Jomar Buo,Reynald Merabite,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Mark Jomar Buo,Sergio Paulo Perez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Mark Jomar Buo,John Michael Rodriguez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Reynald Merabite,Sergio Paulo Perez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Reynald Merabite,John Michael Rodriguez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107444,Sergio Paulo Perez,John Michael Rodriguez,Technological Institute of the Philippines,Technological Institute of the Philippines,international,2019
SCOPUS_ID:85064107546,Kyle Elijah Oliva,Love Lee Ortaliz,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107546,Kyle Elijah Oliva,Maria Aurielle Tobias,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107546,Kyle Elijah Oliva,Larry Vea,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107546,Love Lee Ortaliz,Maria Aurielle Tobias,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107546,Love Lee Ortaliz,Larry Vea,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064107546,Maria Aurielle Tobias,Larry Vea,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108152,Melbern Rose C. Maltezo,Renato Butch R. Bituonan,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108152,Melbern Rose C. Maltezo,Michael L. Narisma,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108152,Melbern Rose C. Maltezo,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108152,Renato Butch R. Bituonan,Michael L. Narisma,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108152,Renato Butch R. Bituonan,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108152,Michael L. Narisma,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108163,Ericson D. Dimaunahan,Jennifer C. Dela Cruz,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Ericson D. Dimaunahan,Frances Mikaela L. Agasino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Ericson D. Dimaunahan,Naizmith Zorell T. Gonda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Ericson D. Dimaunahan,Nerisse Gen P. Isada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Ericson D. Dimaunahan,Buenaflor Chudel Ann M. Tolentino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Jennifer C. Dela Cruz,Frances Mikaela L. Agasino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Jennifer C. Dela Cruz,Naizmith Zorell T. Gonda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Jennifer C. Dela Cruz,Nerisse Gen P. Isada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Jennifer C. Dela Cruz,Buenaflor Chudel Ann M. Tolentino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Frances Mikaela L. Agasino,Naizmith Zorell T. Gonda,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Frances Mikaela L. Agasino,Nerisse Gen P. Isada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Frances Mikaela L. Agasino,Buenaflor Chudel Ann M. Tolentino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Naizmith Zorell T. Gonda,Nerisse Gen P. Isada,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Naizmith Zorell T. Gonda,Buenaflor Chudel Ann M. Tolentino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108163,Nerisse Gen P. Isada,Buenaflor Chudel Ann M. Tolentino,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Joshua Renz A. Coballes,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Lejan Alfred C. Enriquez,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Mark Lester S. Millan,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Angelo J. Mora,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Melbert Neil G. Teodoro,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Romeo Jorda,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Lejan Alfred C. Enriquez,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Mark Lester S. Millan,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Angelo J. Mora,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Melbert Neil G. Teodoro,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Joshua Renz A. Coballes,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,Mark Lester S. Millan,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,Angelo J. Mora,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,Melbert Neil G. Teodoro,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Lejan Alfred C. Enriquez,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Mark Lester S. Millan,Angelo J. Mora,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Mark Lester S. Millan,Melbert Neil G. Teodoro,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Mark Lester S. Millan,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Mark Lester S. Millan,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Mark Lester S. Millan,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Angelo J. Mora,Melbert Neil G. Teodoro,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Angelo J. Mora,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Angelo J. Mora,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Angelo J. Mora,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Melbert Neil G. Teodoro,Nilo M. Arago,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Melbert Neil G. Teodoro,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Melbert Neil G. Teodoro,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Nilo M. Arago,August C. Thio-ac,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,Nilo M. Arago,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108390,August C. Thio-ac,Lean Karlo S. Tolentino,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064108506,Floyd Ferrant B. Fortes,Olga Joy Labajo-Gerasta,MSU-Iligan Institute of Technology,MSU-Iligan Institute of Technology,international,2019
SCOPUS_ID:85064109390,Amber Marie V. Pagarigan,Meo Vincent C. Caya,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064109631,Joshua Samuel P. Siy,Robert Keith C. Chan,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064109631,Joshua Samuel P. Siy,Renann G. Baldovino,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064109631,Robert Keith C. Chan,Renann G. Baldovino,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064109844,Lea Monica B. Alonzo,Homer S. Co,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Nino Rigo Emil G. Lim,Richard Dimagiba,De La Salle University-Manila,University of the Philippines Diliman,international,2019
SCOPUS_ID:85064110134,Nino Rigo Emil G. Lim,Aristotle T. Ubando,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Nino Rigo Emil G. Lim,Jeremias A. Gonzaga,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Nino Rigo Emil G. Lim,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Richard Dimagiba,Aristotle T. Ubando,University of the Philippines Diliman,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Richard Dimagiba,Jeremias A. Gonzaga,University of the Philippines Diliman,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Richard Dimagiba,Gerardo L. Augusto,University of the Philippines Diliman,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Aristotle T. Ubando,Jeremias A. Gonzaga,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Aristotle T. Ubando,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110134,Jeremias A. Gonzaga,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Nessa F. Paragon,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Glonne Marc A. Pelena,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Analovecia C. Valida,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Mark Joshua Lvelasco,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Erica D. Vizcarra,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Christine Joy T. Dinio,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Glonne Marc A. Pelena,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Analovecia C. Valida,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Mark Joshua Lvelasco,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Erica D. Vizcarra,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Nessa F. Paragon,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Analovecia C. Valida,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Mark Joshua Lvelasco,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Erica D. Vizcarra,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Glonne Marc A. Pelena,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,Mark Joshua Lvelasco,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,Erica D. Vizcarra,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Analovecia C. Valida,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Mark Joshua Lvelasco,Erica D. Vizcarra,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Mark Joshua Lvelasco,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Mark Joshua Lvelasco,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Mark Joshua Lvelasco,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Mark Joshua Lvelasco,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Erica D. Vizcarra,Selwyn Lao,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Erica D. Vizcarra,Renann G. Baldovino,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Erica D. Vizcarra,I. C. Valenzuela,Technological University of the Philippines,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Erica D. Vizcarra,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Selwyn Lao,Renann G. Baldovino,Manufacturing Engineering and Management Department De la Salle University,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Selwyn Lao,I. C. Valenzuela,Manufacturing Engineering and Management Department De la Salle University,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Selwyn Lao,Elmer P. Dadios,Manufacturing Engineering and Management Department De la Salle University,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,Renann G. Baldovino,I. C. Valenzuela,Manufacturing Engineering and Management Department De la Salle University,Technological University of the Philippines,international,2019
SCOPUS_ID:85064110227,Renann G. Baldovino,Elmer P. Dadios,Manufacturing Engineering and Management Department De la Salle University,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110227,I. C. Valenzuela,Elmer P. Dadios,Technological University of the Philippines,Manufacturing Engineering and Management Department De la Salle University,international,2019
SCOPUS_ID:85064110264,Jan Chester Chua,Angelo Loveranes,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Jan Chester Chua,Lester Adrian MacAndog,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Jan Chester Chua,Robert Matthew Reyes,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Jan Chester Chua,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Jan Chester Chua,Laurence A. Gan Lim,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Angelo Loveranes,Lester Adrian MacAndog,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Angelo Loveranes,Robert Matthew Reyes,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Angelo Loveranes,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Angelo Loveranes,Laurence A. Gan Lim,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Lester Adrian MacAndog,Robert Matthew Reyes,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Lester Adrian MacAndog,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Lester Adrian MacAndog,Laurence A. Gan Lim,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Robert Matthew Reyes,Gerardo L. Augusto,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Robert Matthew Reyes,Laurence A. Gan Lim,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110264,Gerardo L. Augusto,Laurence A. Gan Lim,De La Salle University-Manila,De La Salle University-Manila,international,2019
SCOPUS_ID:85064110448,Mary Ann E. Latina,Marloun P. Sejera,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Mary Ann E. Latina,Jasper Paulo V. Mitra,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Mary Ann E. Latina,Bryan S. Monton,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Mary Ann E. Latina,Charles S. Pundan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Marloun P. Sejera,Jasper Paulo V. Mitra,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Marloun P. Sejera,Bryan S. Monton,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Marloun P. Sejera,Charles S. Pundan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Jasper Paulo V. Mitra,Bryan S. Monton,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Jasper Paulo V. Mitra,Charles S. Pundan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110448,Bryan S. Monton,Charles S. Pundan,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,Rodney Karlo C. Pascual,John Paul D. Serrano,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,Rodney Karlo C. Pascual,Jamie Mitchelle A. Soltez,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,Rodney Karlo C. Pascual,John Christopher D. Castillo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,Rodney Karlo C. Pascual,Jumelyn L. Torres,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,Rodney Karlo C. Pascual,Febus Reidj G. Cruz,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,John Paul D. Serrano,Jamie Mitchelle A. Soltez,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,John Paul D. Serrano,John Christopher D. Castillo,Mapua University,Mapua University,international,2019
SCOPUS_ID:85064110725,John Paul D. Serrano,Jumelyn L. Torres,Mapua University,Mapua University,international,2019
